Date,Open,High,Low,Close,Adj Close,Volume
2022-03-07,24225.000000,24225.000000,24225.000000,24225.000000,24225.000000,0
2022-03-08,23376.000000,23376.000000,23376.000000,23376.000000,23376.000000,0
2022-03-09,23661.000000,23661.000000,23661.000000,23661.000000,23661.000000,0
2022-03-10,null,null,null,null,null,null
2022-03-11,24183.000000,24183.000000,24183.000000,24183.000000,24183.000000,0
2022-03-14,242.000000,242.000000,242.000000,242.000000,242.000000,0
2022-03-15,239.399994,239.399994,239.399994,239.399994,239.399994,0
2022-03-16,245.020004,245.020004,245.020004,245.020004,245.020004,0
2022-03-17,247.110001,247.110001,247.110001,247.110001,247.110001,0
2022-03-18,24925.000000,24925.000000,24925.000000,24925.000000,24925.000000,0
2022-03-21,25068.000000,25068.000000,25068.000000,25068.000000,25068.000000,0
2022-03-22,25135.000000,25135.000000,25135.000000,25135.000000,25135.000000,0
2022-03-23,25004.000000,25004.000000,25004.000000,25004.000000,25004.000000,0
2022-03-24,24987.000000,24987.000000,24987.000000,24987.000000,24987.000000,0
2022-03-25,null,null,null,null,null,null
2022-03-28,25280.000000,25280.000000,25280.000000,25280.000000,25280.000000,0
2022-03-29,25667.000000,25667.000000,25667.000000,25667.000000,25667.000000,0
2022-03-30,25557.000000,25557.000000,25557.000000,25557.000000,25557.000000,0
2022-03-31,null,null,null,null,null,null
2022-04-01,25385.000000,25385.000000,25385.000000,25385.000000,25385.000000,0
2022-04-04,25374.000000,25374.000000,25374.000000,25374.000000,25374.000000,0
2022-04-05,25503.000000,25503.000000,25503.000000,25503.000000,25503.000000,0
2022-04-06,25100.000000,25100.000000,25100.000000,25100.000000,25100.000000,0
2022-04-07,25285.000000,25285.000000,25285.000000,25285.000000,25285.000000,0
2022-04-08,null,null,null,null,null,null
2022-04-11,25422.000000,25422.000000,25422.000000,25422.000000,25422.000000,0
2022-04-12,25359.000000,25359.000000,25359.000000,25359.000000,25359.000000,0
2022-04-13,25114.000000,25114.000000,25114.000000,25114.000000,25114.000000,0
2022-04-14,25237.000000,25237.000000,25237.000000,25237.000000,25237.000000,0
2022-04-19,25133.000000,25133.000000,25133.000000,25133.000000,25133.000000,0
2022-04-20,null,null,null,null,null,null
2022-04-21,25587.000000,25587.000000,25587.000000,25587.000000,25587.000000,0
2022-04-22,25398.000000,25398.000000,25398.000000,25398.000000,25398.000000,0
2022-04-25,24933.000000,24933.000000,24933.000000,24933.000000,24933.000000,0
2022-04-26,25104.000000,25104.000000,25104.000000,25104.000000,25104.000000,0
2022-04-27,25061.000000,25061.000000,25061.000000,25061.000000,25061.000000,0
2022-04-28,25514.000000,25514.000000,25514.000000,25514.000000,25514.000000,0
2022-04-29,25579.000000,25579.000000,25579.000000,25579.000000,25579.000000,0
2022-05-03,25150.000000,25150.000000,25150.000000,25150.000000,25150.000000,0
2022-05-04,24997.000000,24997.000000,24997.000000,24997.000000,24997.000000,0
2022-05-05,25283.000000,25283.000000,25283.000000,25283.000000,25283.000000,0
2022-05-06,24362.000000,24362.000000,24362.000000,24362.000000,24362.000000,0
2022-05-09,null,null,null,null,null,null
2022-05-10,24266.000000,24266.000000,24266.000000,24266.000000,24266.000000,0
2022-05-11,24149.000000,24149.000000,24149.000000,24149.000000,24149.000000,0
2022-05-12,null,null,null,null,null,null
2022-05-13,24620.000000,24620.000000,24620.000000,24620.000000,24620.000000,0
2022-05-16,null,null,null,null,null,null
2022-05-17,24488.000000,24488.000000,24488.000000,24488.000000,24488.000000,0
2022-05-18,24294.000000,24294.000000,24294.000000,24294.000000,24294.000000,0
2022-05-19,23469.000000,23469.000000,23469.000000,23469.000000,23469.000000,0
2022-05-20,23744.000000,23744.000000,23744.000000,23744.000000,23744.000000,0
2022-05-23,23678.000000,23678.000000,23678.000000,23678.000000,23678.000000,0
2022-05-24,23858.000000,23858.000000,23858.000000,23858.000000,23858.000000,0
2022-05-25,23790.000000,23790.000000,23790.000000,23790.000000,23790.000000,0
2022-05-26,null,null,null,null,null,null
2022-05-27,24451.000000,24451.000000,24451.000000,24451.000000,24451.000000,0
2022-05-30,null,null,null,null,null,null
2022-05-31,24613.000000,24613.000000,24613.000000,24613.000000,24613.000000,0
2022-06-01,24696.000000,24696.000000,24696.000000,24696.000000,24696.000000,0
2022-06-06,null,null,null,null,null,null
2022-06-07,null,null,null,null,null,null
2022-06-08,24775.000000,24775.000000,24775.000000,24775.000000,24775.000000,0
2022-06-09,24432.000000,24432.000000,24432.000000,24432.000000,24432.000000,0
2022-06-10,23941.000000,23941.000000,23941.000000,23941.000000,23941.000000,0
2022-06-13,23574.000000,23574.000000,23574.000000,23574.000000,23574.000000,0
2022-06-14,23611.000000,23611.000000,23611.000000,23611.000000,23611.000000,0
2022-06-15,23641.000000,23641.000000,23641.000000,23641.000000,23641.000000,0
2022-06-16,22659.000000,22659.000000,22659.000000,22659.000000,22659.000000,0
2022-06-17,22836.000000,22836.000000,22836.000000,22836.000000,22836.000000,0
2022-06-20,null,null,null,null,null,null
2022-06-21,23000.000000,23000.000000,23000.000000,23000.000000,23000.000000,0
2022-06-22,22745.000000,22745.000000,22745.000000,22745.000000,22745.000000,0
2022-06-23,null,null,null,null,null,null
2022-06-24,23273.000000,23273.000000,23273.000000,23273.000000,23273.000000,0
2022-06-27,23668.000000,23668.000000,23668.000000,23668.000000,23668.000000,0
2022-06-28,23913.000000,23913.000000,23913.000000,23913.000000,23913.000000,0
2022-06-29,23545.000000,23545.000000,23545.000000,23545.000000,23545.000000,0
2022-06-30,null,null,null,null,null,null
2022-07-01,23933.000000,23933.000000,23933.000000,23933.000000,23933.000000,0
