Date,Open,High,Low,Close,Adj Close,Volume
2020-04-03,20.340908,20.340908,20.340908,20.340908,18.950682,0
2020-04-06,21.127272,21.127272,20.831818,20.904545,19.475796,0
2020-04-07,20.940908,20.940908,20.940908,20.940908,19.509674,0
2020-04-08,21.104546,21.104546,21.104546,21.104546,19.662128,0
2020-04-09,21.022726,21.945454,21.022726,21.813637,20.322754,242
2020-04-14,21.095453,21.095453,21.095453,21.095453,19.653656,0
2020-04-15,22.240910,22.740910,22.240910,22.740910,21.186649,4
2020-04-16,21.381819,21.659090,21.381819,21.595453,20.119484,0
2020-04-17,21.299999,21.627272,21.299999,21.627272,20.149126,0
2020-04-20,21.786364,21.786364,21.786364,21.786364,20.297344,0
2020-04-21,21.381819,21.381819,21.381819,21.381819,19.920448,0
2020-04-22,20.540909,20.540909,20.540909,20.540909,19.137012,0
2020-04-23,20.845453,20.845453,20.845453,20.845453,19.420744,0
2020-04-24,20.668180,20.822727,20.609091,20.813637,19.391102,4
2020-04-27,20.368181,20.368181,20.368181,20.368181,18.976091,0
2020-04-28,20.981817,22.163635,20.981817,21.299999,19.844223,220
2020-04-29,20.990910,20.990910,20.990910,20.990910,19.556257,0
2020-04-30,21.231817,22.090908,21.231817,21.286364,19.831518,126
2020-05-04,20.268181,20.268181,20.268181,20.268181,18.882925,0
2020-05-05,20.150000,21.268181,20.150000,21.268181,19.814577,11
2020-05-06,20.504545,20.754545,20.504545,20.718182,19.302170,0
2020-05-07,20.536364,21.850000,20.536364,21.850000,20.892694,5
2020-05-08,20.799999,22.145454,20.799999,22.145454,21.175203,110
2020-05-11,20.713636,20.713636,20.713636,20.713636,19.806118,0
2020-05-12,20.795454,20.795454,20.795454,20.795454,19.884352,0
2020-05-13,20.386362,20.609091,20.386362,20.545454,19.645304,0
2020-05-14,20.281818,20.281818,20.281818,20.281818,19.393219,0
2020-05-15,19.986362,19.986362,19.986362,19.986362,19.110708,0
2020-05-18,20.031818,20.590908,20.031818,20.590908,19.688768,0
2020-05-19,20.840908,20.840908,20.840908,20.840908,19.927813,0
2020-05-20,20.340908,20.681818,20.340908,20.663635,19.758307,0
2020-05-21,20.677273,21.549999,20.677273,21.549999,20.605839,55
2020-05-22,20.654545,20.654545,20.654545,20.654545,19.749615,0
2020-05-25,20.936363,20.936363,20.936363,20.936363,20.019087,0
2020-05-26,21.172728,21.172728,21.172728,21.172728,20.245096,0
2020-05-27,20.754545,20.754545,20.754545,20.754545,19.845236,0
2020-05-28,21.604546,21.604546,21.604546,21.604546,20.657993,1
2020-05-29,21.254545,21.799999,21.254545,21.799999,20.844885,0
