Date,Open,High,Low,Close,Adj Close,Volume
2021-12-14,11.480000,11.480000,11.480000,11.463000,11.463000,488
2021-12-15,11.316000,11.316000,11.316000,11.305000,11.305000,180
2021-12-16,11.522000,11.534000,11.498000,11.458000,11.458000,3954
2021-12-17,null,null,null,null,null,null
2021-12-20,10.822000,10.822000,10.776000,10.739000,10.739000,2954
2021-12-21,10.805000,10.805000,10.805000,10.805000,10.805000,0
2021-12-22,10.949000,10.949000,10.949000,10.949000,10.949000,0
2021-12-23,10.958000,10.958000,10.958000,10.958000,10.958000,0
2021-12-24,10.958000,10.958000,10.958000,10.958000,10.958000,0
2021-12-29,10.936000,10.936000,10.936000,10.936000,10.936000,0
2021-12-30,10.984000,10.984000,10.976000,11.012000,11.012000,9
2021-12-31,11.012000,11.012000,11.012000,10.973000,10.973000,4
2022-01-04,11.052000,11.090000,11.052000,10.939000,10.939000,1464
2022-01-05,10.798000,10.844000,10.798000,10.790000,10.790000,2043
2022-01-06,10.478000,10.598000,10.478000,10.537000,10.537000,1483
2022-01-07,10.416000,10.485040,10.416000,10.421000,10.421000,2836
2022-01-10,10.330000,10.330000,10.202000,10.256000,10.256000,1788
2022-01-11,10.414000,10.422000,10.360680,10.420000,10.420000,1259
2022-01-12,10.762000,10.838000,10.762000,10.802000,10.802000,945
2022-01-13,10.736000,10.759100,10.728000,10.672000,10.672000,1172
2022-01-14,10.668000,10.697900,10.619200,10.620000,10.620000,4527
2022-01-17,10.846000,10.846000,10.802620,10.810000,10.810000,4170
2022-01-18,10.722000,10.785620,10.650620,10.742000,10.742000,7182
2022-01-19,10.452000,10.587680,10.452000,10.394000,10.394000,3463
2022-01-20,10.534000,10.584980,10.422040,10.532000,10.532000,2026
2022-01-21,10.328000,10.438740,10.328000,10.415000,10.415000,1742
2022-01-24,10.206000,10.443740,10.086000,10.066000,10.066000,4947
2022-01-25,10.139460,10.145000,10.086440,10.104000,10.104000,2676
2022-01-26,10.248000,10.370000,10.248000,10.257000,10.257000,5356
2022-01-27,10.058000,10.129540,9.949000,9.931500,9.931500,5115
2022-01-28,9.623000,9.718050,9.568000,9.712500,9.712500,2386
2022-01-31,9.879000,10.058000,9.874080,10.014000,10.014000,1334
2022-02-01,10.268000,10.292680,10.176000,10.233000,10.233000,3975
2022-02-02,10.292000,10.362000,10.292000,10.168000,10.168000,5517
2022-02-03,10.072000,10.120260,10.002000,10.072000,10.072000,677
2022-02-04,10.060000,10.098500,10.060000,10.046000,10.046000,1896
2022-02-07,10.108000,10.120000,10.030290,10.081000,10.081000,4711
2022-02-08,9.797000,9.861900,9.797000,9.843500,9.843500,3573
2022-02-09,9.973500,10.036400,9.973500,10.043000,10.043000,1200
