Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,1083.150024,1083.150024,1083.150024,1083.150024,1083.150024,0
2008-01-03,1075.209961,1075.209961,1075.209961,1075.209961,1075.209961,0
2008-01-04,1050.390015,1050.390015,1050.390015,1050.390015,1050.390015,0
2008-01-07,1043.290039,1043.290039,1043.290039,1043.290039,1043.290039,0
2008-01-08,1050.630005,1050.630005,1050.630005,1050.630005,1050.630005,0
2008-01-09,1031.109985,1031.109985,1031.109985,1031.109985,1031.109985,0
2008-01-10,1015.119995,1015.119995,1015.119995,1015.119995,1015.119995,0
2008-01-11,1016.599976,1016.599976,1016.599976,1016.599976,1016.599976,0
2008-01-14,1031.300049,1031.300049,1031.300049,1031.300049,1031.300049,0
2008-01-15,1001.260010,1001.260010,1001.260010,1001.260010,1001.260010,0
2008-01-16,999.007996,999.007996,999.007996,999.007996,999.007996,0
2008-01-17,1005.049988,1005.049988,1005.049988,1005.049988,1005.049988,0
2008-01-18,1004.229980,1004.229980,1004.229980,1004.229980,1004.229980,0
2008-01-21,960.544983,960.544983,960.544983,960.544983,960.544983,0
2008-01-22,988.486023,988.486023,988.486023,988.486023,988.486023,0
2008-01-23,969.968018,969.968018,969.968018,969.968018,969.968018,0
2008-01-24,1019.070007,1019.070007,1019.070007,1019.070007,1019.070007,0
2008-01-25,1014.260010,1014.260010,1014.260010,1014.260010,1014.260010,0
2008-01-28,1005.679993,1005.679993,1005.679993,1005.679993,1005.679993,0
2008-01-29,1024.719971,1024.719971,1024.719971,1024.719971,1024.719971,0
2008-01-30,1021.580017,1021.580017,1021.580017,1021.580017,1021.580017,0
2008-01-31,1018.090027,1018.090027,1018.090027,1018.090027,1018.090027,0
2008-02-01,1045.430054,1045.430054,1045.430054,1045.430054,1045.430054,0
2008-02-04,1050.609985,1050.609985,1050.609985,1050.609985,1050.609985,0
2008-02-05,1020.349976,1020.349976,1020.349976,1020.349976,1020.349976,0
2008-02-06,1019.929993,1019.929993,1019.929993,1019.929993,1019.929993,0
2008-02-07,1000.599976,1000.599976,1000.599976,1000.599976,1000.599976,0
2008-02-08,1004.679993,1004.679993,1004.679993,1004.679993,1004.679993,0
2008-02-11,994.882019,994.882019,994.882019,994.882019,994.882019,0
2008-02-12,1022.049988,1022.049988,1022.049988,1022.049988,1022.049988,0
2008-02-13,1015.289978,1015.289978,1015.289978,1015.289978,1015.289978,0
2008-02-14,1010.309998,1010.309998,1010.309998,1010.309998,1010.309998,0
2008-02-15,994.729980,994.729980,994.729980,994.729980,994.729980,0
2008-02-18,1015.299988,1015.299988,1015.299988,1015.299988,1015.299988,0
2008-02-19,1022.000000,1022.000000,1022.000000,1022.000000,1022.000000,0
2008-02-20,1011.400024,1011.400024,1011.400024,1011.400024,1011.400024,0
2008-02-21,1011.909973,1011.909973,1011.909973,1011.909973,1011.909973,0
2008-02-22,1001.789978,1001.789978,1001.789978,1001.789978,1001.789978,0
2008-02-25,1027.500000,1027.500000,1027.500000,1027.500000,1027.500000,0
2008-02-26,1039.270020,1039.270020,1039.270020,1039.270020,1039.270020,0
2008-02-27,1034.040039,1034.040039,1034.040039,1034.040039,1034.040039,0
2008-02-28,1011.020020,1011.020020,1011.020020,1011.020020,1011.020020,0
2008-02-29,996.426025,996.426025,996.426025,996.426025,996.426025,0
2008-03-03,983.068970,983.068970,983.068970,983.068970,983.068970,0
2008-03-04,981.138977,981.138977,981.138977,981.138977,981.138977,0
2008-03-05,998.395020,998.395020,998.395020,998.395020,998.395020,0
2008-03-06,984.681030,984.681030,984.681030,984.681030,984.681030,0
2008-03-07,971.072021,971.072021,971.072021,971.072021,971.072021,0
2008-03-10,961.552002,961.552002,961.552002,961.552002,961.552002,0
2008-03-11,971.583008,971.583008,971.583008,971.583008,971.583008,0
2008-03-12,985.908020,985.908020,985.908020,985.908020,985.908020,0
2008-03-13,972.896973,972.896973,972.896973,972.896973,972.896973,0
2008-03-14,963.007019,963.007019,963.007019,963.007019,963.007019,0
2008-03-17,930.502014,930.502014,930.502014,930.502014,930.502014,0
2008-03-18,962.901978,962.901978,962.901978,962.901978,962.901978,0
2008-03-19,960.130005,960.130005,960.130005,960.130005,960.130005,0
2008-03-20,961.291992,961.291992,961.291992,961.291992,961.291992,0
2008-03-25,992.284973,992.284973,992.284973,992.284973,992.284973,0
2008-03-26,980.541992,980.541992,980.541992,980.541992,980.541992,0
2008-03-27,1005.530029,1005.530029,1005.530029,1005.530029,1005.530029,0
2008-03-28,993.424011,993.424011,993.424011,993.424011,993.424011,0
2008-03-31,991.999023,991.999023,991.999023,991.999023,991.999023,0
2008-04-01,1033.390015,1033.390015,1033.390015,1033.390015,1033.390015,0
2008-04-02,1046.339966,1046.339966,1046.339966,1046.339966,1046.339966,0
2008-04-03,1020.250000,1020.250000,1020.250000,1020.250000,1020.250000,0
2008-04-04,1017.030029,1017.030029,1017.030029,1017.030029,1017.030029,0
2008-04-07,1020.469971,1020.469971,1020.469971,1020.469971,1020.469971,0
2008-04-08,1007.619995,1007.619995,1007.619995,1007.619995,1007.619995,0
2008-04-09,999.505005,999.505005,999.505005,999.505005,999.505005,0
2008-04-10,985.367004,985.367004,985.367004,985.367004,985.367004,0
2008-04-11,1101.119995,1101.119995,1101.119995,1101.119995,1101.119995,0
2008-04-14,965.283997,965.283997,965.283997,965.283997,965.283997,0
2008-04-15,965.143005,965.143005,965.143005,965.143005,965.143005,0
2008-04-16,995.984009,995.984009,995.984009,995.984009,995.984009,0
2008-04-17,995.552979,995.552979,995.552979,995.552979,995.552979,0
2008-04-18,1018.489990,1018.489990,1018.489990,1018.489990,1018.489990,0
2008-04-21,1007.229980,1007.229980,1007.229980,1007.229980,1007.229980,0
2008-04-22,989.051025,989.051025,989.051025,989.051025,989.051025,0
2008-04-23,987.887024,987.887024,987.887024,987.887024,987.887024,0
2008-04-24,979.151001,979.151001,979.151001,979.151001,979.151001,0
2008-04-25,987.411011,987.411011,987.411011,987.411011,987.411011,0
2008-04-28,997.361023,997.361023,997.361023,997.361023,997.361023,0
2008-04-29,987.161987,987.161987,987.161987,987.161987,987.161987,0
2008-04-30,993.096985,993.096985,993.096985,993.096985,993.096985,0
2008-05-01,988.250000,988.250000,988.250000,988.250000,988.250000,0
2008-05-02,1012.239990,1012.239990,1012.239990,1012.239990,1012.239990,0
2008-05-06,1003.929993,1003.929993,1003.929993,1003.929993,1003.929993,0
2008-05-07,1019.090027,1019.090027,1019.090027,1019.090027,1019.090027,0
2008-05-08,1025.459961,1025.459961,1025.459961,1025.459961,1025.459961,0
2008-05-09,1011.080017,1011.080017,1011.080017,1011.080017,1011.080017,0
2008-05-12,1020.419983,1020.419983,1020.419983,1020.419983,1020.419983,0
2008-05-13,1000.169983,1000.169983,1000.169983,1000.169983,1000.169983,0
2008-05-14,983.057007,983.057007,983.057007,983.057007,983.057007,0
2008-05-15,980.958008,980.958008,980.958008,980.958008,980.958008,0
2008-05-16,991.911011,991.911011,991.911011,991.911011,991.911011,0
2008-05-19,993.955994,993.955994,993.955994,993.955994,993.955994,0
2008-05-20,964.148987,964.148987,964.148987,964.148987,964.148987,0
2008-05-21,945.932007,945.932007,945.932007,945.932007,945.932007,0
2008-05-22,947.442017,947.442017,947.442017,947.442017,947.442017,0
2008-05-23,941.239014,941.239014,941.239014,941.239014,941.239014,0
2008-05-27,936.398987,936.398987,936.398987,936.398987,936.398987,0
2008-05-28,917.739014,917.739014,917.739014,917.739014,917.739014,0
2008-05-29,912.039978,912.039978,912.039978,912.039978,912.039978,0
2008-05-30,908.237976,908.237976,908.237976,908.237976,908.237976,0
2008-06-02,885.385010,885.385010,885.385010,885.385010,885.385010,0
2008-06-03,892.174988,892.174988,892.174988,892.174988,892.174988,0
2008-06-04,890.940002,890.940002,890.940002,890.940002,890.940002,0
2008-06-05,902.791992,902.791992,902.791992,902.791992,902.791992,0
2008-06-06,879.419983,879.419983,879.419983,879.419983,879.419983,0
2008-06-09,865.502991,865.502991,865.502991,865.502991,865.502991,0
2008-06-10,848.330017,848.330017,848.330017,848.330017,848.330017,0
2008-06-11,816.693970,816.693970,816.693970,816.693970,816.693970,0
2008-06-12,827.924988,827.924988,827.924988,827.924988,827.924988,0
2008-06-13,850.205017,850.205017,850.205017,850.205017,850.205017,0
2008-06-16,852.447021,852.447021,852.447021,852.447021,852.447021,0
2008-06-17,853.531006,853.531006,853.531006,853.531006,853.531006,0
2008-06-18,826.546021,826.546021,826.546021,826.546021,826.546021,0
2008-06-19,813.750000,813.750000,813.750000,813.750000,813.750000,0
2008-06-20,802.166016,802.166016,802.166016,802.166016,802.166016,0
2008-06-23,801.629028,801.629028,801.629028,801.629028,801.629028,0
2008-06-24,794.580994,794.580994,794.580994,794.580994,794.580994,0
2008-06-25,811.989014,811.989014,811.989014,811.989014,811.989014,0
2008-06-26,788.773987,788.773987,788.773987,788.773987,788.773987,0
2008-06-27,783.153992,783.153992,783.153992,783.153992,783.153992,0
2008-06-30,784.294983,784.294983,784.294983,784.294983,784.294983,0
2008-07-01,756.914978,756.914978,756.914978,756.914978,756.914978,0
2008-07-02,733.892029,733.892029,733.892029,733.892029,733.892029,0
2008-07-03,742.729980,742.729980,742.729980,742.729980,742.729980,0
2008-07-04,727.031006,727.031006,727.031006,727.031006,727.031006,0
2008-07-07,727.737976,727.737976,727.737976,727.737976,727.737976,0
2008-07-08,718.000000,718.000000,718.000000,718.000000,718.000000,0
2008-07-09,740.765991,740.765991,740.765991,740.765991,740.765991,0
2008-07-10,731.192017,731.192017,731.192017,731.192017,731.192017,0
2008-07-11,706.974976,706.974976,706.974976,706.974976,706.974976,0
